epoch,train_loss,train_acc,val_loss,val_acc
1,1.4864627535759456,0.5463958333333333,0.6053792822360993,0.78248046875
2,0.6147874073073978,0.7781855158730159,0.528136038184166,0.8058154296875
3,0.5485336841250222,0.799327380952381,0.5005944848060608,0.814365234375
4,0.5219056189173744,0.8090148809523809,0.48153394758701323,0.8216650390625
5,0.5044572228363582,0.815796626984127,0.46638472735881803,0.8276220703125
6,0.4922110644143725,0.8199394841269841,0.4597290199995041,0.829736328125
7,0.48273496372359137,0.8228898809523809,0.4528923892974854,0.8320947265625
8,0.4757350058215005,0.8254871031746032,0.44775853633880613,0.832490234375
9,0.4699758562965999,0.827047619047619,0.44377536356449127,0.83640625
10,0.4642736934896499,0.8289275793650793,0.43631835639476774,0.836953125
11,0.4596772070385161,0.830595238095238,0.4346883809566498,0.8381689453125
12,0.4557464974569896,0.8319563492063492,0.42884089529514313,0.8402294921875
13,0.45240473425956,0.8331001984126984,0.4260088837146759,0.8417822265625
14,0.4484793932475741,0.8339761904761904,0.4249038231372833,0.8412841796875
15,0.44534222234998433,0.8356626984126985,0.42151581645011904,0.843994140625
16,0.4434168920744033,0.8359761904761904,0.4175146955251694,0.8458544921875
17,0.4397240748329768,0.8374325396825397,0.4169503307342529,0.8445703125
18,0.4368638093547216,0.8385089285714286,0.4122784411907196,0.8457861328125
19,0.4333180490561894,0.8398968253968254,0.4057230544090271,0.8495849609375
20,0.4291860990183694,0.8418234126984127,0.4126676034927368,0.8458349609375
21,0.4256796923781198,0.8433273809523809,0.4005073803663254,0.850908203125
22,0.42168344698633464,0.8446478174603175,0.39850893557071687,0.8526123046875
23,0.4189760395950741,0.8453263888888889,0.3939299350976944,0.853623046875
24,0.41678166467802863,0.8461984126984127,0.3968621867895126,0.85345703125
25,0.4146248789098528,0.847092261904762,0.393000550866127,0.853740234375
26,0.4132239790227678,0.8475,0.3895148575305939,0.854892578125
27,0.4113728788201771,0.8480724206349206,0.38907116651535034,0.8555224609375
28,0.4096461982613518,0.8485,0.38585974514484406,0.8560986328125
29,0.40823748096587165,0.8489335317460317,0.3873505598306656,0.8563330078125
30,0.4062308517978305,0.8492509920634921,0.3845588791370392,0.857421875
31,0.40515996797122655,0.849452380952381,0.382465363740921,0.856904296875
32,0.4033463731039138,0.8505674603174603,0.38093751907348633,0.8586083984375
33,0.40289847291462005,0.8505099206349206,0.382230332493782,0.8578125
34,0.4016787730663542,0.850796626984127,0.37906871557235716,0.8587451171875
35,0.4006153765178862,0.8515218253968254,0.3801213628053665,0.85806640625
36,0.39996810257624066,0.851719246031746,0.3785040187835693,0.8592041015625
37,0.3991984278928666,0.8516785714285714,0.3789597201347351,0.8599169921875
38,0.39769134379568555,0.8520386904761905,0.375868661403656,0.8600439453125
39,0.3974540148954543,0.8523720238095238,0.3770876079797745,0.8595068359375
40,0.396784767412004,0.8523650793650793,0.375889949798584,0.860048828125
41,0.3962412912240104,0.8526051587301587,0.3746915328502655,0.860126953125
42,0.39562608019889345,0.8529712301587301,0.37423407554626464,0.860732421875
43,0.39485607138512624,0.8532777777777778,0.37456356942653657,0.860791015625
44,0.3940853209306323,0.8532738095238095,0.37446762263774874,0.860849609375
45,0.3941431905807011,0.8534404761904761,0.37354138255119324,0.8609765625
46,0.39374895083715045,0.8536011904761904,0.37350102722644807,0.86123046875
47,0.39356485815275283,0.8538710317460317,0.3736556839942932,0.8613916015625
48,0.393337414336583,0.8533700396825397,0.37346563041210173,0.861015625
49,0.393424369823365,0.8536746031746032,0.37329823434352877,0.8610205078125
50,0.39292510486405996,0.8538174603174603,0.3734042340517044,0.8608349609375
