epoch,train_loss,train_acc,val_loss,val_acc
1,1.3057012917579167,0.6100128968253968,0.6131937515735626,0.785693359375
2,0.6096811736273388,0.7838263888888889,0.5166832983493805,0.812294921875
3,0.5352552403760334,0.8054345238095239,0.48599973261356355,0.8217138671875
4,0.5068630799490308,0.8144623015873016,0.4706274110078812,0.825712890625
5,0.4903913431924487,0.8203333333333334,0.45627623677253726,0.830625
6,0.4775194570828998,0.8244861111111111,0.4481284403800964,0.8329833984375
7,0.46830597391582673,0.8277083333333334,0.4421461921930313,0.833798828125
8,0.46072785104645625,0.830093253968254,0.4361926728487015,0.8378857421875
9,0.45454535016180975,0.8321309523809524,0.43121292352676394,0.8385546875
10,0.4495895615532285,0.8337380952380953,0.42645731687545774,0.841083984375
11,0.4449266464596703,0.8354464285714286,0.4228767800331116,0.8427685546875
12,0.4404873308037955,0.836766865079365,0.41963438332080844,0.842978515625
13,0.4362321566021632,0.8382410714285714,0.4152289575338364,0.845703125
14,0.43306289142654053,0.8395873015873015,0.41363526821136476,0.845
15,0.4299573379698254,0.8405694444444445,0.4103227400779724,0.846748046875
16,0.4264694805448017,0.8418878968253968,0.40706238508224485,0.8481298828125
17,0.42373101804748414,0.8425079365079365,0.40620209991931916,0.8484912109375
18,0.42107442156473796,0.8435476190476191,0.4025251179933548,0.8499951171875
19,0.4182472093370226,0.8442549603174603,0.40038624227046965,0.8497314453125
20,0.4156959073997679,0.8455515873015873,0.39703204214572907,0.851826171875
21,0.41381494311302425,0.8460238095238095,0.39521481573581696,0.8528271484375
22,0.4114316249082959,0.8468680555555556,0.3928983944654465,0.852802734375
23,0.4097368513024042,0.8473392857142857,0.3901852470636368,0.853525390625
24,0.40743355377515156,0.8482361111111111,0.39060276448726655,0.85431640625
25,0.40594127161919125,0.8485625,0.3887071126699448,0.854404296875
26,0.4044699099063873,0.8491031746031746,0.3873706030845642,0.8551025390625
27,0.4024867107603285,0.8496636904761905,0.38477151095867157,0.8560888671875
28,0.4009020092676556,0.8504970238095239,0.38613954663276673,0.855576171875
29,0.3995748030344645,0.8507093253968254,0.38425630152225493,0.85634765625
30,0.39795347178549995,0.8512311507936507,0.38210100412368775,0.856708984375
31,0.3971246139473385,0.8517073412698413,0.38208670675754547,0.8569091796875
32,0.39625482262883865,0.8518789682539682,0.3811494147777557,0.85787109375
33,0.39523549264196367,0.8520992063492063,0.38064095735549924,0.8571337890625
34,0.39358541229793004,0.8526507936507937,0.37974506080150605,0.8573486328125
35,0.39317377300867956,0.8528462301587302,0.3795331585407257,0.8581103515625
36,0.391957720211574,0.853140873015873,0.37836564242839815,0.8583349609375
37,0.3914397402263823,0.8537410714285715,0.37811982691287993,0.858115234375
38,0.3905932806976258,0.8534632936507937,0.3776185441017151,0.8585595703125
39,0.3898410848890032,0.8537847222222222,0.3775832235813141,0.8585107421875
40,0.3890029007291037,0.8542113095238095,0.3766963630914688,0.8586767578125
41,0.3885675394913507,0.8544652777777778,0.37579193770885466,0.8590869140625
42,0.3878154421268947,0.8543839285714285,0.3758381962776184,0.85892578125
43,0.3872734181199755,0.8549930555555556,0.375984782576561,0.858876953125
44,0.3868310434893956,0.8552549603174603,0.3754480880498886,0.85896484375
45,0.38683064882717433,0.8553015873015873,0.3751713699102402,0.8592626953125
46,0.38659376367311626,0.8550664682539683,0.37500536024570463,0.859267578125
47,0.3856171308509887,0.8551378968253969,0.3749348121881485,0.85923828125
48,0.3864793361936297,0.8548978174603175,0.3747049796581268,0.8591162109375
49,0.38577552777623375,0.8554801587301587,0.37495129883289335,0.8589501953125
50,0.3857007007561033,0.8554196428571429,0.37513610363006594,0.8592529296875
