epoch,train_loss,train_acc,val_loss,val_acc
1,1.6181967012617322,0.5860605158730159,0.6449961428642272,0.7683148148148148
2,0.5929990062335181,0.7951200396825396,0.5233162201598839,0.8135416666666667
3,0.5132851187880078,0.8150357142857143,0.48092369642081084,0.8250740740740741
4,0.47636625326247445,0.8263035714285715,0.44867434703862225,0.8324027777777778
5,0.45564084681253586,0.832922619047619,0.43390179285296687,0.8381388888888889
6,0.442369130497887,0.8371011904761905,0.4234231432632164,0.8428796296296296
7,0.43359445571899413,0.8396865079365079,0.41721109556268765,0.8447962962962963
8,0.42689161925467234,0.8421646825396826,0.4108578772898073,0.8464675925925926
9,0.4218961617870936,0.8437757936507937,0.40658179897732205,0.8478194444444445
10,0.4182593459212591,0.8447628968253968,0.4050394310951233,0.8486342592592593
11,0.41447638995685276,0.8464434523809524,0.4035691623246228,0.8490787037037038
12,0.4108821790180509,0.847749007936508,0.3972690634374265,0.8516064814814814
13,0.40641520374540296,0.8492847222222222,0.3978580186808551,0.8511666666666666
14,0.4034926762164585,0.8500505952380952,0.3942503299183316,0.8530509259259259
15,0.3991642568868304,0.8519811507936508,0.39113732574604176,0.8548287037037037
16,0.3972170279669383,0.8531974206349207,0.3853716909090678,0.8561666666666666
17,0.3958084129000467,0.8535049603174604,0.38314907783049124,0.8582592592592593
18,0.39508317802444337,0.8542638888888889,0.38261998206597786,0.8577453703703704
19,0.3936172234217326,0.8543224206349206,0.38296833928426105,0.8576851851851852
20,0.391729632669025,0.8550833333333333,0.3826661692725288,0.8576157407407408
21,0.38945909039557924,0.8557668650793651,0.38188656602082427,0.8588101851851851
22,0.3866741340084681,0.8566071428571429,0.3775185013965324,0.8591435185185186
23,0.3836045219936068,0.8576160714285714,0.3865173352736014,0.8574537037037037
24,0.38166100534181746,0.8581974206349207,0.37211068235503303,0.8610231481481482
25,0.3788174409412202,0.8591428571428571,0.3771344305144416,0.8602962962962963
26,0.3762559316763802,0.8603621031746032,0.36903582995909234,0.8631342592592592
27,0.3743868382620433,0.8606081349206349,0.36738907354849354,0.862662037037037
28,0.37256121095021566,0.861219246031746,0.36675231590094387,0.8633842592592592
29,0.3702847619700053,0.8620952380952381,0.36440647230324924,0.8642175925925926
30,0.3685964320160094,0.8626865079365079,0.36294941246068035,0.8645972222222222
31,0.36656927880029827,0.8633611111111111,0.36155557288946927,0.8652824074074074
32,0.36557509954013523,0.8636964285714286,0.36178023802792586,0.8658611111111111
33,0.363691148833623,0.8643115079365079,0.361218220922682,0.8655555555555555
34,0.36265570061925856,0.8646914682539683,0.359497047636244,0.86675
35,0.3607129484358288,0.8653353174603174,0.3592077564575054,0.8656759259259259
36,0.3597235265951308,0.8655912698412699,0.35863706910168686,0.8665787037037037
37,0.35862650421687536,0.8659811507936508,0.35671557037918655,0.8673518518518518
38,0.357431265789365,0.8663521825396825,0.3564090679751502,0.8679444444444444
39,0.3563781251491062,0.8669236111111112,0.35609850443734065,0.8678101851851852
40,0.3556162809606582,0.8671815476190476,0.3549061804877387,0.8679305555555555
41,0.35474349994129606,0.8673511904761905,0.35414571911317333,0.8684305555555556
42,0.35393537411235626,0.8678144841269841,0.3542861927703575,0.8689444444444444
43,0.3531056152033427,0.8681428571428571,0.35411653656429715,0.8684490740740741
44,0.3525203741769942,0.8682113095238095,0.3534557810094621,0.8687222222222222
45,0.3522528895007239,0.8681944444444445,0.35316222831938004,0.8691898148148148
46,0.35167757495622787,0.8683134920634921,0.352815512392256,0.8693981481481482
47,0.35135492979155647,0.8686299603174603,0.35291120643085905,0.8690046296296297
48,0.3509504931767782,0.8690138888888889,0.3530307179292043,0.8692314814814814
49,0.3509279208902329,0.8689355158730159,0.35295529035285667,0.8691388888888889
50,0.35078088068583657,0.8689414682539682,0.35297697168809394,0.8690046296296297
