epoch,train_loss,train_acc,val_loss,val_acc
1,1.4722755120216855,0.5487996031746032,0.6131425763942577,0.7761203703703704
2,0.6152830966994876,0.7770684523809523,0.5264793530923348,0.8022962962962963
3,0.5471891722225007,0.7983799603174603,0.4989925184249878,0.8137638888888888
4,0.5224195710817973,0.8071875,0.49067921268498454,0.8163425925925926
5,0.507745018255143,0.8127331349206349,0.4739058950830389,0.8240879629629629
6,0.497194422858102,0.8166944444444444,0.46583484942824754,0.8261620370370371
7,0.48880295404176866,0.8203938492063492,0.45819196137675533,0.8296435185185185
8,0.47945511172309757,0.8239484126984127,0.4502804456640173,0.8328148148148148
9,0.47232051887587895,0.826407738095238,0.44428753264745074,0.834787037037037
10,0.46644352130284383,0.8283988095238095,0.4407029164897071,0.8351990740740741
11,0.4613160671468765,0.830141865079365,0.440296949978228,0.8365833333333333
12,0.45757468876006113,0.8312440476190476,0.4333890379358221,0.8381342592592592
13,0.4542997042451586,0.8325267857142857,0.4283716645593996,0.8409583333333334
14,0.4509859652708447,0.8335347222222222,0.42869966422186956,0.8397824074074074
15,0.44810131789767554,0.8343829365079365,0.425718394668014,0.8417592592592592
16,0.445597387979901,0.8351904761904761,0.4225682581000858,0.8420601851851852
17,0.44323993002422274,0.836046626984127,0.4209595585045991,0.8428287037037037
18,0.44154680482168046,0.8367212301587301,0.41836381198741773,0.8436018518518519
19,0.4391520953859602,0.8372589285714286,0.4176844074196286,0.8443379629629629
20,0.43724771482982333,0.8380218253968253,0.41519132654755203,0.8452962962962963
21,0.43501023840904235,0.8387202380952381,0.41251630524352745,0.8455092592592592
22,0.43282750208794124,0.8395198412698412,0.4112124332498621,0.8459629629629629
23,0.4305024680485801,0.840171626984127,0.4092193739237609,0.8463287037037037
24,0.4285224865239764,0.8411339285714285,0.40481137193573846,0.8484537037037037
25,0.4264515451287466,0.8416825396825397,0.4051881979218236,0.8480138888888888
26,0.4243263010297503,0.8425337301587301,0.40337722855144076,0.8488888888888889
27,0.42216919873252745,0.8432232142857143,0.3991392415982706,0.8504814814814815
28,0.42035443826705693,0.8436388888888889,0.39966813031832377,0.8505648148148148
29,0.4190893229984102,0.8443343253968254,0.3966857991218567,0.8519166666666667
30,0.4174549291550167,0.8446329365079365,0.39444687238445986,0.8525462962962963
31,0.41585905603378537,0.8452222222222222,0.39291417853037514,0.852875
32,0.41432223956168646,0.8456329365079365,0.3920678275867745,0.8534907407407407
33,0.41278465121132984,0.8461478174603174,0.38983260952984844,0.85475
34,0.4115806525623988,0.8463492063492063,0.3900460777282715,0.8540416666666667
35,0.4106253167863876,0.8468541666666667,0.3877010977179916,0.8552268518518519
36,0.40952034123360165,0.8470059523809523,0.3869612264368269,0.8552592592592593
37,0.4084556332391406,0.847625,0.3878140385062606,0.8552222222222222
38,0.40742492230733235,0.8478968253968254,0.38638911679938986,0.855
39,0.40642889333149745,0.8483640873015873,0.3853170724268313,0.8559166666666667
40,0.40604658725148157,0.8486924603174603,0.3845893130302429,0.8556064814814814
41,0.40496141502213856,0.8488551587301587,0.38389091227672717,0.8557777777777777
42,0.40469913824777753,0.8490813492063493,0.3833866522223861,0.8560092592592593
43,0.4043874771746378,0.8489107142857143,0.3822679330684521,0.8563888888888889
44,0.4037963301037985,0.8492936507936508,0.3819947784830023,0.8565925925925926
45,0.4035324258236658,0.8494285714285714,0.3815228441203082,0.8568472222222222
46,0.40293300963583445,0.8494990079365079,0.3811696306422905,0.8572546296296296
47,0.4027104411655002,0.8495545634920635,0.38064908350838556,0.8572037037037037
48,0.4024633185409364,0.8498363095238095,0.38117295279326263,0.8572453703703704
49,0.40224431023143586,0.8496279761904761,0.38062046039545977,0.8572685185185185
50,0.402024241118204,0.8498164682539683,0.38062592584998517,0.8575833333333334
