epoch,train_loss,train_acc,val_loss,val_acc
1,1.6492498748794435,0.5718402777777778,0.6253457873309101,0.7930185185185186
2,0.5859901709935021,0.7965426587301587,0.525140968658306,0.8103981481481481
3,0.49899755642149185,0.8203521825396826,0.4571047114707805,0.8329861111111111
4,0.46091255198963105,0.8318849206349206,0.43981324358339663,0.8389305555555555
5,0.4453872214271909,0.8369007936507936,0.42607998932732477,0.8412222222222222
6,0.4356517500498938,0.8395853174603175,0.4217430723419896,0.8419444444444445
7,0.42786474165840754,0.8424930555555555,0.4116381385238082,0.8477962962962963
8,0.4218649643489293,0.8445535714285715,0.40642675957856356,0.8502453703703704
9,0.4226082217466264,0.8447847222222222,0.4101028448652338,0.8481296296296297
10,0.4193659564086369,0.846,0.4213963466308735,0.8450416666666667
11,0.4162935547261011,0.8466914682539682,0.3975309691340835,0.8516712962962963
12,0.4144417487439655,0.8473511904761905,0.4001845832047639,0.8505694444444445
13,0.41063017462548757,0.8486765873015873,0.39650366874977394,0.8522407407407407
14,0.40846723070598784,0.8491785714285714,0.39293520934493453,0.8535601851851852
15,0.4062020274116879,0.8503095238095238,0.39514893322520783,0.8515416666666666
16,0.403124069319831,0.8512152777777777,0.38836008868394073,0.8550740740740741
17,0.39964287232595774,0.8521309523809524,0.38576308088832434,0.8551388888888889
18,0.3976014627766988,0.8529176587301587,0.38337062463936983,0.8575462962962963
19,0.3941575766820756,0.8538422619047619,0.3878966780415288,0.856462962962963
20,0.39155202003130835,0.854750992063492,0.383692385841299,0.857175925925926
21,0.39036266504393685,0.8553859126984127,0.380278873735004,0.8587314814814815
22,0.38716514073856295,0.8564226190476191,0.37982303946989554,0.8601527777777778
23,0.38558925572652664,0.8568690476190476,0.37649977180692884,0.8606342592592593
24,0.3840312507076869,0.8578869047619048,0.37338879413074916,0.8607824074074074
25,0.3811909873599098,0.8585277777777778,0.37149578895392243,0.8620046296296296
26,0.3793012820236267,0.8589335317460317,0.37529579346268266,0.859087962962963
27,0.37575857027750165,0.8603730158730158,0.36883959918551973,0.8629907407407408
28,0.3734687708143204,0.860733134920635,0.3673052234561355,0.8621712962962963
29,0.37246741323244004,0.8613373015873016,0.38176643935839333,0.8575972222222222
30,0.3700107819655585,0.8616934523809524,0.3642245551215278,0.8634907407407407
31,0.36784151277087984,0.8625744047619047,0.3627290773215117,0.8648194444444445
32,0.36665389030320306,0.8628581349206349,0.36133598897192215,0.8647222222222222
33,0.3659428729102725,0.8631924603174603,0.36049413273952624,0.8652222222222222
34,0.3639786692876664,0.8639692460317461,0.3598317893169544,0.8663194444444444
35,0.36225314493406385,0.864389880952381,0.3586156272976487,0.8667916666666666
36,0.36093468148367747,0.8649077380952381,0.3607431610866829,0.8659629629629629
37,0.359748748654411,0.8658224206349207,0.3579501420215324,0.8667314814814815
38,0.35840170932951426,0.865984126984127,0.3569949424884937,0.8676944444444444
39,0.3578464895732819,0.8661408730158731,0.3569185310734643,0.8672731481481482
40,0.3566112947728899,0.8662986111111111,0.35587469752629597,0.8684490740740741
41,0.35581681628075856,0.8667847222222222,0.3549993618770882,0.8686527777777778
42,0.35488676075329856,0.8673928571428572,0.35535873751287106,0.8683055555555556
43,0.35430652871586027,0.8674305555555556,0.35525820657059,0.8688472222222222
44,0.35346256874856496,0.867750992063492,0.3542012539704641,0.8691111111111111
45,0.3532525092155214,0.868014880952381,0.3539950436397835,0.8689629629629629
46,0.3524532145204998,0.8681130952380952,0.353808197595455,0.8693657407407407
47,0.3523347506636665,0.8680327380952381,0.354162601991936,0.8690231481481482
48,0.3521593813214983,0.8681835317460318,0.35453884421454535,0.869199074074074
49,0.3516939608369555,0.8684623015873015,0.3538337614359679,0.8690277777777777
50,0.3517996692014119,0.8684117063492064,0.35363140550366157,0.8694305555555556
