epoch,train_loss,train_acc,val_loss,val_acc
1,1.5239502964398217,0.5414484126984127,0.5975594949898897,0.7856944444444445
2,0.6098787633275229,0.7799325396825397,0.5237265657142357,0.8092361111111112
3,0.5452384320592123,0.8002708333333334,0.4948172961517617,0.8176111111111111
4,0.5201635934436132,0.8093809523809524,0.4802977316379547,0.8231111111111111
5,0.5051018465057252,0.8150178571428571,0.47157755179758426,0.825324074074074
6,0.49386112019372364,0.8191121031746031,0.4621640665796068,0.8301805555555556
7,0.4839900928149148,0.8226359126984127,0.45081155377847176,0.8326944444444444
8,0.47589711104877414,0.8255089285714285,0.4437550620591199,0.8341388888888889
9,0.4689663576928396,0.827405753968254,0.43996154960879574,0.8357083333333334
10,0.46382977442135886,0.829124007936508,0.436355549591559,0.8377962962962963
11,0.45919285642911517,0.8305843253968254,0.43252854962702153,0.8380833333333333
12,0.45576000796424015,0.8316607142857143,0.4285782392908026,0.839087962962963
13,0.45192573952674864,0.8327301587301588,0.42775699923656607,0.8401018518518518
14,0.4493936617412264,0.8337529761904762,0.42434837792537833,0.8418703703703704
15,0.4462915694940658,0.8348382936507937,0.42133920809957714,0.8428703703703704
16,0.44362892119468206,0.8356388888888889,0.4194915329526972,0.8421342592592592
17,0.4412139806898813,0.8365277777777778,0.41701253329383003,0.8435601851851852
18,0.4387521946430206,0.8371914682539683,0.4151785940329234,0.8448657407407407
19,0.43647873994282316,0.8379751984126984,0.411589535386474,0.8456712962962963
20,0.43388926046992105,0.8394404761904762,0.4094125067922804,0.8471944444444445
21,0.43126518053857105,0.8401686507936508,0.40592547677181384,0.8480231481481482
22,0.42866807975087845,0.8411686507936508,0.4047067319198891,0.8488194444444445
23,0.4262830187025524,0.8421210317460317,0.4020507615760521,0.8492175925925926
24,0.4241411131563641,0.8430496031746032,0.4019172234800127,0.8496435185185185
25,0.42264244382343596,0.8434960317460317,0.39804206375722534,0.8525787037037037
26,0.41990649425037324,0.8441329365079365,0.39555457384498033,0.8512175925925926
27,0.41817577967189606,0.8451656746031746,0.3934456233713362,0.8523564814814815
28,0.4163260605713678,0.8458343253968253,0.39101812589610063,0.8532314814814815
29,0.41449948524671887,0.8468581349206349,0.3888360520557121,0.8546481481481482
30,0.41106601218193295,0.8482242063492064,0.3858005977559973,0.8559074074074075
31,0.40814023336910066,0.8491736111111111,0.38398834243527163,0.8569074074074075
32,0.40663478975068956,0.8496378968253968,0.38214444757390903,0.8578564814814815
33,0.4049592223432329,0.8501676587301588,0.38004857495095995,0.8584444444444445
34,0.40329330474611313,0.850859126984127,0.3792244419610059,0.8581203703703704
35,0.40257019633717006,0.8511011904761905,0.3790683803116834,0.8590324074074074
36,0.4017607972470541,0.8514791666666667,0.3787865839181123,0.8593101851851852
37,0.4007027388413747,0.8516388888888888,0.3763231066509529,0.8594490740740741
38,0.3992528870938316,0.8516775793650794,0.37655683935130085,0.859537037037037
39,0.3990282259138804,0.8521190476190477,0.3759714056915707,0.859087962962963
40,0.3983499997002738,0.8523075396825397,0.3756658799648285,0.8595648148148148
41,0.3974818621892778,0.8524930555555555,0.37441033124923706,0.8603611111111111
42,0.39738690637028407,0.8524136904761904,0.3744199864687743,0.8602083333333334
43,0.396361645838571,0.8528918650793651,0.37404575151867336,0.8597731481481482
44,0.3960263784953526,0.8532946428571428,0.37314687265290153,0.8603935185185185
45,0.39561877601487294,0.8533640873015873,0.37343231390140674,0.8603101851851852
46,0.39565619571246796,0.8532559523809524,0.3725380186946304,0.8608564814814815
47,0.395530215248229,0.8532132936507937,0.3727148001988729,0.8606157407407408
48,0.39535893397861055,0.8534196428571429,0.3726686017336669,0.8606481481481482
49,0.3953577196976495,0.8535327380952381,0.3730372923656746,0.8603240740740741
50,0.3946212207249233,0.8534265873015873,0.37252789439978423,0.8603287037037037
