epoch,train_loss,train_acc,val_loss,val_acc
1,1.6833692353642176,0.5642490079365079,0.7197714207967122,0.75075
2,0.6199199657515874,0.7848611111111111,0.5222773546642727,0.8142685185185186
3,0.5089419997381786,0.8168402777777778,0.4709251794020335,0.8279953703703704
4,0.4700413581076123,0.82875,0.44537673160764907,0.8369444444444445
5,0.44957532694983104,0.8343164682539682,0.42912773677154825,0.8390648148148148
6,0.4403427914551326,0.8370674603174603,0.4232215921437299,0.8435
7,0.432521764683345,0.839467261904762,0.42005815588986434,0.8439027777777778
8,0.42680209261652025,0.8415912698412699,0.4119154477207749,0.8450462962962964
9,0.421776257473325,0.8434325396825397,0.4120849331219991,0.8470231481481482
10,0.4171703536207714,0.845014880952381,0.407171113287961,0.8487175925925926
11,0.41328306418751914,0.8463085317460317,0.40319411738713584,0.8502083333333333
12,0.40882404957498825,0.8481061507936508,0.39524523653807464,0.8531203703703704
13,0.4029519539674123,0.8508204365079365,0.39425732022744636,0.8527824074074074
14,0.4028193253373343,0.8509553571428572,0.39243399735733314,0.8514259259259259
15,0.40124558651258074,0.8514335317460318,0.3913434333889573,0.8552592592592593
16,0.3986213293340471,0.8525734126984127,0.38803495462735493,0.8561712962962963
17,0.39634924107127717,0.8534186507936508,0.3840266820501398,0.8579907407407408
18,0.39373874120863656,0.8541567460317461,0.3838319615346414,0.8566712962962963
19,0.3925958364880274,0.8548184523809523,0.3827373294123897,0.8570740740740741
20,0.3897073026990134,0.8556855158730159,0.37964381686846416,0.8588611111111111
21,0.3883265951247442,0.8562519841269841,0.37744706772874903,0.8595601851851852
22,0.3881107570822277,0.8563392857142857,0.37800972048441567,0.8592175925925926
23,0.3840986356091878,0.8577688492063492,0.37523478923020537,0.8605046296296296
24,0.38011577770823524,0.8590119047619048,0.3713101231963546,0.8622268518518519
25,0.3790138982137044,0.8594642857142857,0.3713096995530305,0.8623472222222223
26,0.37631022532024083,0.8601686507936508,0.3721209191392969,0.8616342592592593
27,0.37514247720203703,0.8608769841269841,0.36918461558553906,0.863574074074074
28,0.37236553311726406,0.8616478174603175,0.36551354853312173,0.8640972222222222
29,0.37096513211916365,0.8620555555555556,0.3660646542266563,0.8642222222222222
30,0.36931317622699433,0.8626884920634921,0.3631922679477268,0.8653240740740741
31,0.367537084061002,0.8632569444444445,0.3623208663198683,0.8658101851851852
32,0.3669176936528039,0.8634315476190476,0.3612873697369187,0.8666527777777778
33,0.36511575374906025,0.864093253968254,0.3606556667045311,0.8668611111111111
34,0.363744465945259,0.8646150793650794,0.36001339028499746,0.8671018518518518
35,0.3621887004072704,0.8650109126984127,0.3591040779926159,0.8663194444444444
36,0.36099090078141954,0.8655208333333333,0.35828868268154285,0.8678564814814815
37,0.35994795436329313,0.8659742063492063,0.356205652139805,0.867875
38,0.35867587485767544,0.8662757936507937,0.35695661027343184,0.8676481481481482
39,0.35784232424175927,0.8665892857142857,0.35517364008338365,0.8686898148148148
40,0.35690612102311753,0.8667619047619047,0.3551981256449664,0.8683796296296297
41,0.3560189924353645,0.867296626984127,0.35491816131273907,0.8688842592592593
42,0.35545744629511755,0.867657738095238,0.3544580101790252,0.8694953703703704
43,0.35489982716620916,0.867655753968254,0.3540711494198552,0.8689814814814815
44,0.35418506400168887,0.867984126984127,0.35344801902770995,0.8694722222222222
45,0.35383847205979485,0.8678382936507937,0.3532451497890331,0.8695138888888889
46,0.353522412319032,0.8682202380952381,0.35328777698234276,0.8695601851851852
47,0.3531922031432863,0.8682480158730159,0.3531253590053982,0.8698981481481481
48,0.35251397784172545,0.868484126984127,0.35302017047670153,0.8698935185185185
49,0.35308826553632344,0.8682003968253968,0.3529274856426098,0.8699074074074075
50,0.35225721571180557,0.8684642857142857,0.3529841144879659,0.8700138888888889
